id,uri,valid
1634,Q1516678,1
1635,Q502998,1
1636,Q1540106,1
1637,Q7738357,1
1638,Q7121862,1
1639,Q5928,1
1641,Q189936,1
1643,Q832086,1
1644,Q18239068,1
1645,Q390590,1
1648,Q506860,1
1650,Q574663,1
1651,Q18242673,1
1652,Q643005,1
1653,Q504878,1
1654,Q10380425,1
1655,Q1033047,1
1656,Q1774154,1
1658,Q3977723,0
1658,Q20048865,0
1659,Q16301308,1
1660,Q884163,1
1662,Q3874644,1
1663,Q2030734,1
1666,Q4002634,1
1667,Q713521,1
1668,Q6789518,1
1670,Q627269,1
1671,Q519515,1
1672,Q165193,1
1673,Q386216,1
1674,Q3246449,1
1675,Q5554149,1
1677,Q131685,1
1678,Q925946,1
1679,Q17183531,1
1680,Q504220,1
1681,Q1066845,1
1682,Q4992961,1
1683,Q4473,1
1684,Q269646,1
1685,Q2568749,1
1687,Q258761,1
1688,Q266549,1
1689,Q895463,1
1690,Q200194,1
1691,Q231015,1
1692,Q273044,1
1693,Q235388,1
1694,Q180453,1
1696,Q231259,1
1698,Q342756,1
1700,Q297232,1
1701,Q1636465,1
1702,Q1765698,1
1703,Q887376,1
1704,Q707968,1
1705,Q76364,1
1706,Q880373,1
1707,Q324400,1
1708,Q189729,1
1709,Q569003,1
1710,Q162247,1
1711,Q704541,1
1712,Q619332,1
1713,Q488994,1
1714,Q572174,1
1715,Q40580,1
1716,Q455964,1
1717,Q7172969,1
1718,Q232462,1
1719,Q7905049,1
1720,Q91573,1
1721,Q724956,1
1723,Q487351,1
1725,Q3028298,1
1726,Q988867,1
1727,Q428347,1
1728,Q576191,1
1729,Q674456,1
1730,Q737181,1
1731,Q1573910,1
1732,Q233061,1
1733,Q4660595,1
1734,Q713835,1
1735,Q1485907,1
1736,Q2598316,1
1737,Q1233047,1
1738,Q1288216,1
1742,Q345494,1
1743,Q83182,1
1744,Q5762948,1
1745,Q620679,1
1746,Q765068,1
1747,Q292972,1
1748,Q14158930,1
1750,Q538160,1
1752,Q60760,1
1753,Q32830550,1
1754,Q5126105,1
1755,Q333632,1
1756,Q742334,1
1758,Q7838707,1
1760,Q982366,1
1761,Q6756517,1
1762,Q168155,1
1763,Q271583,1
1764,Q309983,1
1765,Q3107947,1
1766,Q281424,1
1767,Q143945,1
1768,Q2916114,1
1769,Q5195799,1
1770,Q187192,1
1771,Q265179,1
1772,Q549981,1
1773,Q26256259,1
1774,Q4171975,1
1775,Q269841,1
1777,Q349591,1
1778,Q221535,1
1779,Q2710419,1
1783,Q287061,1
1787,Q2032426,1
1789,Q238414,1
1790,Q635772,1
1793,Q704262,1
1794,Q500492,1
1795,Q483203,1
1796,Q127888,1
1797,Q491661,1
1799,Q1122583,1
1800,Q470368,1
1801,Q928905,1
1802,Q212168,1
1803,Q486688,1
1804,Q211770,1
1805,Q234750,1
1806,Q173061,1
1807,Q908458,1
1808,Q856941,1
1809,Q1052564,1
1810,Q182890,1
1811,Q557,1
1812,Q313559,1
1813,Q378958,1
1814,Q82545,1
1815,Q2311472,1
1816,Q1434852,1
1817,Q1138185,1
1818,Q708757,1
1819,Q7748985,1
1820,Q908933,1
1821,Q311306,1
1822,Q924606,1
1823,Q1670579,1
1824,Q191915,1
1825,Q43267,1
1826,Q206439,1
1827,Q271283,1
1828,Q229498,1
1829,Q193645,1
1830,Q6675941,1
1831,Q178112,1
1832,Q516712,1
1833,Q174957,1
1834,Q36290,1
1835,Q1087300,1
1836,Q502967,1
1837,Q488603,1
1838,Q7600283,1
1839,Q460242,1
1840,Q2457239,1
1841,Q1955333,1
1843,Q449371,1
1844,Q450429,1
1845,Q588551,1
1846,Q248207,1
1847,Q232176,1
1848,Q229513,1
1850,Q235931,1
1851,Q1511,1
1852,Q1219807,0
1852,Q11240687,0
1853,Q838942,1
1854,Q271984,1
1855,Q918241,1
1857,Q249719,1
1858,Q1503015,1
1859,Q671780,1
1861,Q158333,1
1862,Q7391302,1
1863,Q44637,1
1864,Q4035158,1
1865,Q321359,1
1866,Q465075,1
1867,Q1228422,1
1868,Q300558,1
1869,Q1275017,1
1870,Q764483,1
1871,Q311078,1
1872,Q5863284,0
1872,Q54370731,0
1872,Q630385,0
1872,Q25351472,0
1873,Q486830,1
1874,Q49724,1
1875,Q1550391,1
1877,Q3266563,1
1878,Q908848,1
1879,Q1813605,1
1880,Q127608,1
1881,Q1413926,1
1882,Q1780510,1
1883,Q858388,1
1884,Q48284,1
1885,Q368961,1
1886,Q331731,1
1887,Q3482609,1
1888,Q1135620,1
1889,Q1887278,1
1890,Q1344131,1
1891,Q553790,1
1892,Q207706,1
1893,Q854590,1
1894,Q4044426,1
1895,Q2528087,1
1896,Q1475584,1
1897,Q953768,1
1898,Q6485058,1
1899,Q1632762,1
1900,Q639301,1
1901,Q420880,1
1902,Q1982802,1
1904,Q269836,1
1905,Q1063812,1
1907,Q1154202,1
1910,Q256319,1
1912,Q426654,1
1914,Q750286,1
1915,Q792720,1
1917,Q1067679,1
1919,Q612831,1
1921,Q2870768,1
1922,Q1196965,1
1925,Q662758,1
1927,Q53668,1
1929,Q512076,1
1930,Q981526,1
1931,Q1360784,1
1932,Q341342,1
1934,Q23215,1
1935,Q231228,1
1936,Q192410,1
1937,Q229153,1
1940,Q7708542,1
1941,Q726773,1
1943,Q139121,1
1944,Q145515,1
1945,Q2835516,1
1946,Q503031,1
1947,Q849875,1
1948,Q4994658,1
1949,Q2017294,1
1950,Q370373,1
1951,Q7227260,1
1952,Q320167,1
1953,Q2160832,1
1954,Q367254,1
1955,Q796233,1
1956,Q1359424,1
1957,Q922445,1
1958,Q523184,1
1959,Q440676,1
1960,Q2311177,1
1961,Q4677751,1
1962,Q304675,1
1963,Q304675,1
1964,Q1182499,1
1965,Q959655,1
1966,Q678889,1
1967,Q1242137,1
1968,Q684021,1
1969,Q3106145,1
1970,Q2000851,1
1971,Q236735,1
1972,Q297693,1
1973,Q49319,1
1974,Q72092,1
1975,Q1931736,1
1976,Q606226,1
1977,Q912909,1
1978,Q2744756,1
1979,Q322196,1
1980,Q5202137,1
1981,Q572179,1
1982,Q11786477,1
1983,Q741471,1
1984,Q1231208,1
1985,Q270935,1
1986,Q151783,1
1987,Q11692512,1
1988,Q1470472,1
1989,Q1413674,1
1991,Q667084,1
1992,Q3241839,1
1993,Q995805,1
1994,Q335629,1
1995,Q706469,1
1997,Q1255122,1
1998,Q720369,1
1999,Q45933921,1
2001,Q165634,1
2002,Q211976,1
2003,Q617627,1
2004,Q1102922,1
2005,Q980356,1
2006,Q757386,1
2007,Q165629,0
2007,Q96248746,0
2008,Q1239496,1
2009,Q212715,1
2010,Q445297,1
2012,Q1740311,1
2013,Q331016,1
2014,Q46573,1
2015,Q792482,1
2016,Q845515,1
2018,Q230066,1
2019,Q236351,1
2020,Q199931,1
2021,Q19810,1
2022,Q151830,1
2023,Q184697,1
2024,Q219878,1
2025,Q3961107,1
2026,Q947955,1
2027,Q5490986,1
2029,Q745741,1
2030,Q1107195,1
2031,Q133405,1
2032,Q703617,1
2033,Q623746,1
2034,Q1429925,1
2035,Q18920,1
2036,Q1751483,1
2037,Q1474525,1
2038,Q326034,1
2039,Q701692,1
2041,Q880227,1
2042,Q1788002,1
2043,Q1024747,1
2044,Q151814,1
2046,Q621389,1
2047,Q42402,1
2048,Q471344,1
2049,Q151814,1
2050,Q269813,1
2051,Q218083,1
2052,Q83493,1
2053,Q2409501,1
2054,Q235886,1
2055,Q180975,1
2056,Q3781314,1
2059,Q215076,1
2061,Q2274719,1
2062,Q1468680,1
2063,Q4252968,1
2064,Q3898000,1
2065,Q1627834,1
2066,Q17989336,1
2067,Q192655,1
2069,Q1307798,1
2070,Q17171,1
2071,Q155124,1
2073,Q5563451,1
2074,Q953172,1
2075,Q161552,1
2076,Q272581,1
2077,Q3555208,1
2078,Q901764,1
2080,Q1588986,1
2081,Q232197,1
2082,Q288933,1
2083,Q204019,1
2085,Q3068600,1
2086,Q494703,1
2087,Q2743439,1
2088,Q4807283,1
2090,Q978529,1
2091,Q39682,1
2093,Q769325,1
2094,Q224091,1
2095,Q1042219,1
2097,Q483253,1
2098,Q19874773,1
2100,Q1273059,1
2101,Q306509,1
2103,Q2806374,1
2105,Q196642,1
2106,Q482543,1
2108,Q732505,1
2109,Q10846471,1
2110,Q1365130,1
2113,Q1594298,1
2115,Q2086178,1
2116,Q862514,1
2118,Q6004925,1
2120,Q20145,1
2121,Q736107,1
2122,Q713880,1
2123,Q315643,1
2124,Q182991,1
2125,Q1166907,1
2127,Q627470,1
2128,Q1757318,1
2129,Q1537998,1
2130,Q309697,1
2131,Q1140600,1
2132,Q366506,1
2133,Q1472034,1
2134,Q350511,1
2135,Q1072288,1
2136,Q1698,1
2137,Q777302,1
2139,Q812842,1
2140,Q7719491,1
2142,Q1756258,1
2143,Q1133406,1
2145,Q87287,1
2146,Q223161,1
2147,Q3995939,0
2147,Q60296899,0
2149,Q530994,1
2150,Q1357682,1
2151,Q569408,1
2154,Q4041789,1
2155,Q1556131,1
2158,Q4044629,1
2160,Q472344,1
2161,Q4020519,1
2162,Q4708389,1
2165,Q1966962,1
2166,Q2860251,1
2167,Q250669,1
2168,Q464860,1
2169,Q1157349,1
2172,Q16325659,1
2173,Q2444651,1
2174,Q4037924,1
2175,Q182725,1
2176,Q153694,1
2177,Q3949513,1
2178,Q2831,1
2179,Q6060,1
2181,Q1189618,1
2182,Q237324,1
2183,Q941662,1
2184,Q6797961,1
2186,Q884184,1
2187,Q16610512,1
2188,Q1017202,1
2189,Q4454599,1
2190,Q2661106,1
2191,Q1582136,1
2192,Q289126,1
2194,Q3297396,1
2195,Q2224520,1
2196,Q1492599,1
2198,Q7732946,1
2200,Q639436,1
2202,Q15804872,1
2203,Q2624909,1
2204,Q2635412,1
2206,Q2404306,1
2207,Q543095,1
2209,Q1470404,1
2210,Q757859,1
2211,Q783571,1
2213,Q1719158,1
2214,Q1693189,1
2218,Q3327148,1
2219,Q288271,1
2220,Q11617,1
2222,Q4444669,1
2223,Q158223,1
2225,Q284520,1
2226,Q6096,1
2227,Q36804,1
2229,Q1154246,1
2230,Q3439789,1
2231,Q1277055,1
2232,Q6928518,1
2233,Q642477,1
2235,Q1778919,1
2236,Q173637,1
2237,Q2928775,1
2238,Q323178,1
2239,Q2532154,1
2240,Q3550778,1
2241,Q47159,1
2242,Q117139,1
2244,Q559343,1
2245,Q470609,1
2246,Q2813374,1
2247,Q6078,1
2248,Q32959,1
2249,Q1122058,1
2250,Q265830,1
2251,Q216856,1
2252,Q727115,1
2253,Q319585,1
2254,Q942076,1
2255,Q531913,1
2258,Q222925,1
2260,Q6322667,1
2262,Q282247,1
2264,Q6484175,1
2265,Q547947,1
2266,Q6410514,1
2267,Q11310999,1
2268,Q1154614,1
2269,Q7124241,1
2270,Q7754679,1
2271,Q773953,1
2273,Q7701476,1
2276,Q9291749,1
2277,Q229735,1
2278,Q343075,1
2279,Q7751265,1
2280,Q2561975,1
2281,Q1109380,1
2282,Q4945845,1
2285,Q846991,1
2288,Q44122,1
2289,Q334652,1
2290,Q7537382,1
2291,Q36388961,1
2292,Q862106,1
2294,Q4955640,1
2295,Q7318160,1
2296,Q320883,1
2297,Q619954,1
2298,Q298139,1
2299,Q187272,1
2300,Q5423257,1
2301,Q237378,1
2302,Q454067,1
2303,Q232752,1
2304,Q4413150,1
2305,Q12812923,1
2306,Q151976,1
2307,Q248059,1
2308,Q442656,1
2309,Q82199,1
2310,Q541724,1
2312,Q401893,1
2313,Q214813,1
2314,Q1053260,1
2316,Q754092,1
2317,Q193534,1
2318,Q7071542,1
2319,Q437231,1
2320,Q298146,1
2321,Q546028,1
2322,Q192002,1
2323,Q797544,1
2324,Q1738972,1
2325,Q6809615,1
2327,Q434912,1
2329,Q455536,1
2330,Q193273,1
2331,Q298202,1
2332,Q228567,1
2333,Q4810947,1
2334,Q328878,1
2335,Q1157673,1
2336,Q259405,1
2337,Q6057477,1
2338,Q255645,1
2339,Q982765,1
2340,Q452105,1
2341,Q272239,1
2342,Q478750,1
2343,Q124179,1
2344,Q549504,1
2345,Q366044,1
2346,Q126826,1
2347,Q190155,1
2348,Q3706005,1
2349,Q1037763,1
2350,Q430224,1
2351,Q231106,1
2352,Q308816,1
2353,Q5759789,1
2354,Q7137078,1
2355,Q4412530,1
2356,Q1386535,1
2357,Q4347440,1
2358,Q1467528,1
2359,Q4349546,1
2360,Q408139,1
2361,Q1151246,1
2362,Q1430616,1
2363,Q203486,1
2364,Q691018,1
2365,Q758994,1
2366,Q912678,1
2367,Q11898933,1
2368,Q1921329,1
2369,Q633405,1
2370,Q474169,1
2371,Q11855873,1
2372,Q798573,1
2373,Q1164269,1
2374,Q1521863,1
2375,Q741836,1
2376,Q256025,1
2377,Q1585038,1
2378,Q679550,1
2379,Q390684,1
2380,Q207306,1
2381,Q1201201,1
2382,Q7728085,1
2383,Q2414918,1
2384,Q1425718,1
2385,Q2062519,1
2386,Q883441,1
2387,Q1809019,1
2389,Q7440109,1
2390,Q589248,1
2391,Q470152,1
2392,Q436276,1
2393,Q257302,1
2394,Q474045,1
2395,Q449908,1
2396,Q2508214,1
2398,Q162045,1
2399,Q3521689,1
2401,Q7754966,1
2402,Q1758193,1
2403,Q5105000,1
2404,Q286767,1
2405,Q829138,1
2407,Q1752259,1
2408,Q608248,1
2409,Q971657,1
2410,Q7773252,1
2411,Q7736277,1
2412,Q7752757,1
2413,Q314877,1
2415,Q1003115,1
2416,Q1778186,1
2417,Q2279286,1
2419,Q104358,1
2420,Q5359859,1
2421,Q104358,1
2422,Q499847,1
2423,Q1277127,1
2424,Q61236,1
2425,Q5168360,1
2426,Q953083,1
2427,Q1190500,1
2428,Q1312613,1
2429,Q620454,1
2430,Q944541,1
2431,Q6706442,1
2432,Q270303,1
2434,Q4656231,1
2435,Q688203,1
2436,Q315547,1
2437,Q256732,1
2438,Q9034686,1
2439,Q753598,1
2440,Q43189,1
2441,Q824088,1
2442,Q216288,1
2443,Q607317,1
2444,Q194333,1
2445,Q967817,1
2446,Q207773,1
2447,Q185891,1
2448,Q464225,1
2449,Q929683,1
2450,Q464251,1
2451,Q452682,1
2453,Q356487,1
2454,Q464241,1
2455,Q559819,1
2456,Q617932,1
2457,Q1869293,1
2458,Q137042,1
2459,Q103651,1
2460,Q192359,1
2461,Q197989,1
2462,Q2357594,1
2463,Q204289,1
2465,Q371782,1
2466,Q924232,1
2467,Q366584,1
2468,Q380927,1
2469,Q175195,1
2470,Q1165655,1
2471,Q739657,1
2472,Q935068,1
2473,Q1395987,1
2474,Q929731,1
2475,Q312264,1
2476,Q1432708,1
2477,Q1424355,1
2478,Q193338,1
2479,Q1849210,1
2480,Q285108,1
2481,Q1147045,1
2482,Q734907,1
2483,Q1495650,1
2484,Q1853822,1
2485,Q425591,1
2486,Q2115954,1
2487,Q1141495,1
2488,Q845265,1
2490,Q19057,1
2491,Q316878,1
2492,Q318711,1
2493,Q1147061,1
2494,Q1945784,1
2495,Q931544,1
2496,Q6404409,1
2497,Q512251,1
2498,Q383541,1
2500,Q156255,1
2502,Q70722347,0
2502,Q70790110,0
2504,Q1150056,1
2506,Q904842,1
2509,Q155141,1
2511,Q58400,1
2512,Q235192,1
2513,Q19707645,1
2515,Q4693230,1
2518,Q3030373,1
2521,Q229445,1
2522,Q310763,1
2523,Q55641,1
2524,Q478814,1
2525,Q158175,1
2526,Q751775,1
2530,Q1184597,1
2531,Q202246,1
2532,Q1135582,1
2533,Q1419255,1
2534,Q4019781,1
2535,Q45752,1
2536,Q1503304,1
2537,Q335184,1
2538,Q1582767,1
2539,Q753648,1
2540,Q6683173,1
2541,Q534389,1
2542,Q841042,1
2543,Q6668889,1
2544,Q230601,1
2545,Q483682,1
2546,Q233081,1
2549,Q6694805,1
2551,Q4943424,1
2552,Q50037,1
2553,Q812073,1
2554,Q564968,1
2555,Q1970037,1
2556,Q709565,1
2558,Q207472,1
2559,Q608271,1
2560,Q896109,1
2561,Q357974,1
2562,Q597261,1
2563,Q145633,1
2564,Q4353711,1
2565,Q682710,1
2566,Q1794651,1
2567,Q360501,1
2568,Q298838,1
2569,Q590102,1
2570,Q506670,1
2571,Q725926,1
2572,Q1803842,1
2573,Q2409483,1
2574,Q36025176,1
2575,Q3990545,1
2576,Q172347,1
2577,Q584106,1
2578,Q2748596,1
2579,Q850616,1
2580,Q858365,1
2581,Q14031771,1
2582,Q728958,1
2583,Q1626334,1
2584,Q1954545,1
2585,Q1157026,1
2586,Q679818,1
2587,Q2465058,1
2588,Q4027140,1
2589,Q8026187,1
2591,Q174627,1
2592,Q5899718,1
2593,Q811021,1
2594,Q1683255,1
2595,Q34166,1
2597,Q16592845,1
2598,Q185610,1
2599,Q5041091,1
2600,Q388213,1
2601,Q1956918,1
2602,Q27796728,1
2603,Q83287,1
2604,Q5597822,1
2605,Q707967,1
2606,Q29606,1
2607,Q459585,1
2608,Q1094052,1
2609,Q560153,1
2610,Q690404,1
2611,Q1458872,1
2612,Q1384256,1
2613,Q1359723,1
2614,Q913779,1
2615,Q780072,1
2616,Q831029,1
2617,Q1169219,1
2618,Q4880294,1
2619,Q811481,1
2620,Q813132,1
2621,Q375555,1
2623,Q130790,1
2624,Q127330,1
2625,Q371997,1
2626,Q318475,1
2627,Q435681,1
2628,Q1751524,1
2629,Q206939,1
2630,Q4028,1
2631,Q454807,1
2632,Q192402,1
2633,Q206939,1
2634,Q153579,1
2636,Q588081,1
2637,Q591691,1
2638,Q1768,1
2639,Q816495,1
2640,Q431591,1
2641,Q1026652,1
2642,Q530362,1
2643,Q1433169,1
2644,Q947840,1
2645,Q131259,1
2646,Q189410,1
2647,Q312559,1
2648,Q2409651,1
2652,Q3494434,1
2653,Q300543,1
2654,Q885202,1
2656,Q1001487,1
2657,Q302635,1
2658,Q1110410,1
2659,Q984697,1
2660,Q9657027,1
2661,Q488833,1
2662,Q1815973,1
2664,Q23471,1
2665,Q1753323,1
2666,Q7786235,1
2667,Q3121935,1
2668,Q316508,1
2670,Q1077108,1
2673,Q1072372,1
2674,Q2648823,1
2675,Q60760,1
2676,Q3608376,1
2677,Q3016473,1
2679,Q3482391,1
2681,Q168031,1
2682,Q182321,1
2684,Q58381,1
2686,Q2282994,1
2688,Q1352724,1
2691,Q768658,1
2692,Q2567938,1
2693,Q7396372,1
2694,Q120204,1
2695,Q5505212,1
2698,Q209182,1
2700,Q1231669,1
2702,Q892199,1
2706,Q318760,1
2707,Q5258655,1
2708,Q1426495,1
2711,Q89525,1
2712,Q5451757,1
2714,Q5205462,1
2715,Q892094,1
2716,Q217716,1
2717,Q10397365,1
2723,Q2274674,1
2724,Q2041297,1
2726,Q4549963,1
2730,Q656860,1
2737,Q744610,1
2738,Q157497,1
2739,Q871227,1
2740,Q201957,1
2741,Q1810421,1
2742,Q465862,1
2744,Q319458,1
2745,Q310985,1
2746,Q111337,1
2749,Q903033,1
2750,Q1588875,1
2751,Q1509682,1
2752,Q5245139,1
2753,Q570552,1
2754,Q2573377,1
2755,Q185112,1
2756,Q1348912,1
2757,Q386992,1
2758,Q2857980,1
2759,Q1145036,1
2760,Q5881397,1
2761,Q417451,1
2762,Q380999,1
2763,Q1181716,1
2764,Q65969904,1
2765,Q622982,1
2767,Q56824885,1
2768,Q269614,1
2769,Q4752007,1
2771,Q1746210,1
2772,Q632229,1
2773,Q1128512,1
2774,Q2834192,1
2775,Q284408,1
2777,Q16575202,1
2778,Q745915,1
2779,Q2523018,1
2780,Q163211,1
2781,Q1240981,1
2782,Q1865430,1
2783,Q180224,1
2784,Q1428813,1
2785,Q939360,1
2786,Q1514,1
2787,Q189965,1
2788,Q231106,1
2789,Q223736,1
2790,Q46252,1
2791,Q849877,1
2792,Q1068713,1
2793,Q15993863,1
2794,Q335036,1
2795,Q320621,1
2797,Q822802,1
2798,Q483248,1
2803,Q499183,1
2805,Q242432,1
2806,Q483626,1
2809,Q2278679,1
2810,Q3977601,1
2811,Q2658762,1
2812,Q1027332,1
2813,Q375193,1
2814,Q750616,1
2815,Q833332,1
2817,Q1143521,1
2818,Q1517721,1
2819,Q376659,1
2820,Q3266629,1
2821,Q655782,1
2823,Q1276886,1
2824,Q48613,1
2825,Q7757812,1
2828,Q2005607,1
2829,Q675787,1
2830,Q2619837,1
2831,Q208507,1
2834,Q158462,1
2835,Q486063,1
2837,Q7760079,1
2838,Q156049,1
2839,Q2817352,1
2840,Q976991,1
2841,Q818377,1
2842,Q202937,1
2843,Q1143223,1
2844,Q1940481,1
2845,Q2979674,1
2846,Q1849580,1
2847,Q2012006,1
2848,Q516704,1
2849,Q1979711,0
2849,Q7762622,0
2850,Q913673,1
2851,Q1752700,1
2852,Q512577,1
2853,Q202314,1
2854,Q45650,1
2855,Q203736,1
2856,Q1889163,1
2857,Q317427,1
2858,Q509451,1
2859,Q317085,1
2861,Q182655,1
2862,Q5311992,1
2864,Q202937,1
2865,Q970735,1
2866,Q1145645,1
2869,Q339088,1
2871,Q331922,1
2872,Q2386198,1
2873,Q347717,1
2875,Q2177386,1
2876,Q521391,1
2878,Q20985839,1
2882,Q16844625,1
2883,Q886072,1
2887,Q26703062,1
2890,Q458454,1
2892,Q3258064,1
2893,Q272203,1
2894,Q314208,1
2895,Q315408,1
2896,Q741119,1
2897,Q3542457,1
2898,Q664459,1
2899,Q131422,1
2900,Q978793,1
2901,Q136591,1
2902,Q5977,1
2903,Q948853,1
2904,Q2325751,1
2905,Q216936,1
2906,Q314909,1
2907,Q313138,1
2908,Q179026,1
2909,Q734481,1
2910,Q434913,1
2911,Q291286,1
2913,Q444832,1
2914,Q1386793,1
2915,Q554168,1
2916,Q298668,1
2917,Q201909,1
2918,Q2569242,1
2919,Q59185,1
2920,Q445386,1
2921,Q323463,1
2922,Q52440,1
2923,Q310116,1
2924,Q308644,1
2925,Q629402,1
2926,Q645639,1
2927,Q451958,1
2928,Q653419,1
2929,Q1351122,1
2930,Q380656,1
2931,Q318755,1
2932,Q601239,1
2933,Q1421891,1
2934,Q604835,1
2935,Q1638376,1
2936,Q300409,1
2937,Q2445127,1
2938,Q925641,1
2939,Q1165439,1
2940,Q1180881,1
2941,Q907370,1
2942,Q11871263,0
2942,Q1960002,0
2943,Q7858526,1
2944,Q1757453,1
2945,Q3429681,1
2947,Q5265316,1
2948,Q1341793,1
2949,Q3461579,1
2950,Q885510,1
2951,Q924363,1
2952,Q287059,1
2953,Q1640134,1
2954,Q456791,1
2955,Q910459,1
2956,Q355701,1
2958,Q11897160,1
2959,Q1385787,1
2960,Q2363755,1
2961,Q206378,1
2962,Q335629,1
2963,Q643946,1
2964,Q1345932,1
2965,Q335629,1
2966,Q1146675,1
2967,Q778278,1
2968,Q510835,1
2969,Q622755,1
2970,Q1120650,1
2971,Q547666,1
2972,Q9343740,1
2973,Q831041,1
2974,Q1760308,1
2975,Q918490,1
2976,Q299132,1
2977,Q216927,1
2978,Q627617,1
2979,Q2353202,1
2980,Q439243,1
2981,Q229341,1
2982,Q1460017,1
2983,Q5265778,1
2984,Q2980493,1
2986,Q10364544,1
2987,Q10295347,1
2988,Q460056,1
2990,Q233544,1
2991,Q310476,1
2992,Q225131,1
2993,Q313525,1
2994,Q313519,1
2995,Q505749,1
2996,Q2492614,1
2997,Q356490,1
2998,Q628353,1
2999,Q326649,1
3000,Q465636,1
3001,Q1412029,1
3002,Q505559,1
3003,Q4030,1
3004,Q299208,1
3005,Q461011,1
3006,Q607807,1
3008,Q273079,1
3009,Q504485,1
3011,Q208767,1
3012,Q107008,1
3014,Q327047,1
3015,Q46755,1
3016,Q1689292,1
3017,Q1282700,1
3019,Q1779,1
3020,Q354883,1
3021,Q1066820,1
3022,Q1095358,1
3023,Q1001688,1
3024,Q358538,1
3025,Q2104620,0
3025,Q3937817,0
3025,Q3937816,0
3025,Q7336845,0
3025,Q60752425,0
3026,Q639424,1
3027,Q539631,1
3028,Q281894,1
3029,Q1327539,1
3030,Q891829,1
3031,Q1398210,1
3032,Q27792360,1
3033,Q7762471,1
3034,Q1718138,1
3036,Q1465313,1
3037,Q2128599,1
3039,Q1215299,1
3040,Q655623,1
3041,Q193997,1
3042,Q3990499,1
3043,Q633735,1
3044,Q4819080,1
3050,Q803876,1
3051,Q2427177,1
3057,Q229274,1
3058,Q1850284,1
3059,Q935898,1
3060,Q2893072,1
3061,Q12179378,1
3062,Q329729,1
3063,Q1069140,1
3065,Q2632,1
3066,Q1473123,1
3067,Q156491,1
3068,Q238795,1
3069,Q16366,1
3070,Q223495,1
3073,Q485280,1
3074,Q6167288,1
3075,Q4749344,1
3076,Q6789512,1
3077,Q6700088,1
3078,Q1145957,1
3079,Q933296,1
3080,Q350581,1
3081,Q230445,1
3082,Q975779,1
3083,Q1139251,1
3084,Q1164628,1
3085,Q3738519,1
3086,Q541043,1
3087,Q1242662,1
3088,Q880610,1
3089,Q3520381,1
3090,Q797923,1
3092,Q625353,1
3093,Q1141917,1
3094,Q2298997,1
3095,Q1433075,1
3096,Q1501103,1
3097,Q482444,1
3098,Q1713203,1
3099,Q1713203,1
3100,Q6968258,1
3101,Q1265451,1
3102,Q280724,1
3103,Q631706,1
3104,Q218091,1
3105,Q775690,1
3106,Q1474918,1
3108,Q1140146,1
3109,Q1754009,1
3110,Q228968,1
3112,Q311238,1
3113,Q435306,1
3114,Q437787,1
3115,Q1333939,1
3116,Q444803,1
3117,Q939105,1
3118,Q6302349,1
3119,Q236112,1
3120,Q7638113,1
3121,Q448268,1
3122,Q5372416,1
3124,Q603343,1
3125,Q10328270,1
3126,Q264114,1
3127,Q808333,1
3128,Q276745,1
3129,Q222071,1
3130,Q964620,1
3131,Q467250,1
3132,Q1154159,1
3133,Q388213,1
3134,Q353454,1
3135,Q1777926,1
3138,Q711294,1
3139,Q940557,1
3142,Q836158,1
3143,Q2885717,1
3145,Q451858,1
3146,Q2110365,1
3147,Q315417,1
3148,Q2839521,1
3149,Q1101296,1
3150,Q726804,1
3152,Q301066,1
3155,Q2371197,1
3156,Q230401,1
3157,Q1246480,1
3158,Q370711,1
3160,Q893007,1
3161,Q726991,1
3163,Q787391,1
3164,Q1434173,1
3165,Q5880540,1
3166,Q636103,1
3167,Q6119010,1
3169,Q3011358,1
3170,Q3437926,1
3171,Q316301,1
3173,Q235940,1
3176,Q2495947,1
3177,Q4769471,1
3178,Q7996683,1
3179,Q229697,1
3181,Q6496590,1
3183,Q724946,1
3184,Q689415,1
3186,Q1818489,1
3187,Q2707726,0
3187,Q2722068,0
3188,Q248730,1
3189,Q2011566,1
3191,Q661310,1
3192,Q14551927,1
3193,Q2312716,1
3194,Q3267054,1
3195,Q1637942,1
3196,Q2503768,1
3197,Q240457,1
3198,Q3308854,1
3199,Q571555,1
3200,Q617007,1
3201,Q636,1
3202,Q276005,1
3203,Q3349874,1
3204,Q4915522,1
3205,Q3783829,1
3206,Q113391,1
3208,Q540389,1
3209,Q1297628,1
3213,Q1538925,1
3216,Q180727,1
3221,Q1428116,1
3222,Q1467152,1
3225,Q1783775,1
3227,Q52463,1
3230,Q211965,1
3231,Q611845,1
3234,Q2610375,1
3236,Q428284,1
3237,Q2632769,1
3238,Q1113184,1
3239,Q1138286,1
3240,Q623921,1
3241,Q885237,1
3242,Q538634,1
3243,Q226780,1
3244,Q934714,1
3245,Q2257252,1
3246,Q1261572,1
3247,Q665615,1
3248,Q1325922,1
3249,Q1367331,1
3250,Q1149810,1
3251,Q2036827,1
3252,Q127679,1
3253,Q5448093,1
3255,Q580268,1
3257,Q7761831,1
3258,Q58391,1
3259,Q885016,1
3260,Q1150887,1
3262,Q7837659,1
3263,Q3357598,1
3264,Q678410,1
3265,Q114285,1
3266,Q1123885,0
3266,Q19830085,0
3267,Q25106,1
3268,Q25159,1
3269,Q317441,1
